uid	register_time	ref0	ref1	last_login_time
19064	20130202063548	adwords	ad0	20130202063546
19070	20130202064221	adwords	ad1	20130202064223
19076	20130202065504	adwords	ad1	20130207161719
19058	20130202065829	adwords	ad0	20130207143457
19082	20130202070211	adwords	ad1	20130207044953
19088	20130202071103	facebook	ad0	20130202071359
19094	20130202072404	adwords	ad0	20130207005821
19100	20130202073850	adwords	ad0	20130207174335
19106	20130202080632	adwords	ad0	20130207165327
19112	20130202083553	facebook	ad0	20130207012055
19118	20130202092647	adwords	ad1	20130206134711
19124	20130202095139	adwords	ad0	20130206204918
19130	20130202104941	adwords	ad0	20130202105615
19136	20130202150727	adwords	ad0	20130202150728
19142	20130202155405	adwords	ad1	20130207170303
19148	20130202161241	facebook	ad0	20130206194035
19160	20130202170445	adwords	ad0	20130207142042
19166	20130202172053	facebook	ad0	20130207150046
19184	20130202184905	adwords	ad0	20130207152501
19190	20130202190515	adwords	ad0	20130203031310
19196	20130202191232	adwords	ad0	20130207172058
19200	20130202192259	adwords	ad1	20130207154545
19206	20130202193626	adwords	ad0	20130207150031
19212	20130202195340	facebook	ad0	20130202195341
19218	20130202201632	facebook	ad1	20130202201636
19224	20130202202534	facebook	ad1	20130207144157
19236	20130202205042	adwords	ad0	20130202205047
19242	20130202210230	adwords	ad0	20130207154636
19248	20130202212538	adwords	ad0	20130205210433
19254	20130202215725	facebook	ad1	20130202215728
19266	20130202222635	facebook	ad1	20130207180202
19278	20130202225824	facebook	ad0	20120206193454
19284	20130202232104	adwords	ad0	20130207143753
19290	20130202233514	adwords	ad0	20130207044412
19296	20130202235613	facebook	ad0	20130202235613
19302	20130203001726	facebook	ad0	20130203001745
19308	20130203003614	facebook	ad1	20130206013147
19314	20130203005806	adwords	ad1	20130207004547
19320	20130203013130	adwords	ad1	20130205211828
19326	20130203014201	adwords	ad0	20130207164405
19332	20130203015623	adwords	ad1	20130207101811
19338	20130203022224	adwords	ad0	20130203022657
19344	20130203024016	adwords	ad1	20130204014924
19350	20130203025928	facebook	ad1	20130203025925
19356	20130203031430	facebook	ad0	20130207152909
19362	20130203033050	adwords	ad1	20130207005911
19368	20130203034245	facebook	ad0	20130203034246
19380	20130203042742	adwords	ad0	20130203050809
19386	20130203043823	adwords	ad0	20130207183134
19374	20130203051824	adwords	ad1	20130207045813
19404	20130203052151	adwords	ad1	20130207071308
19410	20130203052521	adwords	ad0	20130203052519
19416	20130203053609	adwords	ad0	20130207182526
19392	20130203053701	facebook	ad1	20130207044136
19422	20130203054059	adwords	ad0	20130207032508
19428	20130203054718	adwords	ad1	20130205032602
19434	20130203061226	adwords	ad0	20130207175737
19440	20130203063008	adwords	ad0	20130203065244
19446	20130203071122	facebook	ad1	20130204024202
19452	20130203073902	adwords	ad0	20130203073910
19456	20130203084443	facebook	ad1	20130203084446
19468	20130203163033	adwords	ad0	20130204232911
19474	20130203174226	adwords	ad0	20130207174217
19486	20130203200818	adwords	ad0	20130204000554
19498	20130203212229	facebook	ad0	20130207070452
19504	20130203221513	facebook	ad0	20130203221515
19516	20130203225942	adwords	ad0	20130203225944
19522	20130203232326	adwords	ad0	20120121200155
19528	20130203235137	adwords	ad0	20130203235134
19540	20130204003105	adwords	ad0	20130204003826
19546	20130204005323	adwords	ad0	20130204005347
19552	20130204013049	adwords	ad0	20130207160233
19558	20130204020542	adwords	ad0	20130207015529
19570	20130204023850	adwords	ad1	20130204023853
19576	20130204025032	adwords	ad0	20130206210505
19582	20130204030741	adwords	ad0	20130207170607
19588	20130204033336	adwords	ad0	20130207005156
19594	20130204035022	adwords	ad1	20130207031135
19600	20130204042337	adwords	ad1	20130204164653
19612	20130204052043	adwords	ad1	20130204055031
19624	20130204052355	adwords	ad1	20130205043333
19642	20130204070944	facebook	ad1	20130207174250
19648	20130204074750	adwords	ad1	20130207011535
19654	20130204090205	adwords	ad0	20130205183102
19660	20130204111337	adwords	ad0	20130204184513
19666	20130204121049	adwords	ad0	20130207163130
19672	20130204135849	adwords	ad1	20130204135849
19678	20130204161434	adwords	ad0	20130207180122
19684	20130204162702	adwords	ad1	20130207005901
19690	20130204164020	adwords	ad0	20130207183050
19696	20130204173103	adwords	ad0	20130207173016
19702	20130204175320	adwords	ad0	20130204175320
19712	20130204182246	facebook	ad0	20130207180240
19724	20130204184616	adwords	ad0	20130207181757
19730	20130204190611	adwords	ad0	20130207183348
19736	20130204191643	adwords	ad0	20130207183309
19742	20130204192809	facebook	ad0	20130207182157
19748	20130204193004	adwords	ad0	20130207005945
19754	20130204194619	adwords	ad1	20130207180020
19760	20130204195820	adwords	ad0	20130207005922
19772	20130204202732	adwords	ad0	20130207182327
19778	20130204203948	adwords	ad0	20130204204010
19784	20130204205304	facebook	ad1	20130207183019
19790	20130204211208	adwords	ad0	20130207182404
19796	20130204212025	facebook	ad0	20130204212319
19802	20130204212920	facebook	ad0	20130207155229
19808	20130204213712	adwords	ad1	20130207173624
19814	20130204214333	adwords	ad0	20130207180630
19820	20130204215144	adwords	ad0	20130207182421
19826	20130204220909	adwords	ad0	20130207180356
19832	20130204222332	facebook	ad0	20130207182254
19838	20130204224741	adwords	ad0	20130206234055
19844	20130204230142	adwords	ad0	20130207175127
19850	20130204231728	adwords	ad1	20130204231731
19856	20130204232407	adwords	ad1	20130207164050
19862	20130204234059	adwords	ad1	20130205151140
19868	20130204234955	adwords	ad0	20130207153856
19874	20130205000806	adwords	ad0	20130207180606
19880	20130205001605	adwords	ad1	20130207174202
19886	20130205003049	facebook	ad0	20130207064245
19892	20130205003921	adwords	ad1	20130207180814
19898	20130205005342	adwords	ad0	20130207181435
19904	20130205010021	facebook	ad0	20130207171620
19910	20130205011207	adwords	ad0	20130207172023
19916	20130205011811	adwords	ad0	20130206190132
19928	20130205014205	adwords	ad1	20130207181721
19934	20130205015021	adwords	ad0	20130207091545
19940	20130205020219	adwords	ad1	20130207180359
19946	20130205020912	adwords	ad1	20130207181419
19952	20130205021706	adwords	ad1	20130207042858
19958	20130205022749	adwords	ad0	20130207033417
19964	20130205024206	adwords	ad0	20130206164110
19968	20130205024603	facebook	ad1	20130207171101
19974	20130205025128	adwords	ad1	20130207153254
19980	20130205025818	adwords	ad1	20130207181042
19992	20130205032216	adwords	ad0	20130205040636
19998	20130205033859	adwords	ad0	20130205214312
20004	20130205034851	adwords	ad0	20130205040148
20010	20130205034922	adwords	ad0	20130207144159
20016	20130205035640	facebook	ad0	20130207082350
20022	20130205040636	adwords	ad0	20130207182003
20028	20130205042409	facebook	ad1	20130207160637
20034	20130205043432	adwords	ad0	20130206230623
20040	20130205045915	adwords	ad0	20130207084749
20046	20130205050805	adwords	ad0	20130207173331
20052	20130205051603	adwords	ad1	20130207170350
20058	20130205053345	adwords	ad1	20130207182024
20064	20130205060009	facebook	ad0	20130206085001
20070	20130205061919	adwords	ad0	20130206235003
20076	20130205062748	adwords	ad0	20130207171004
20082	20130205065037	adwords	ad0	20130207153012
20088	20130205071112	adwords	ad0	20130207174600
20094	20130205072114	adwords	ad0	20130207160424
20100	20130205075954	adwords	ad0	20130206051704
20106	20130205083318	adwords	ad1	20130206222307
20124	20130205104808	facebook	ad0	20130205104806
20118	20130205105354	adwords	ad0	20130207062113
20130	20130205110042	facebook	ad0	20130207085046
20112	20130205110746	facebook	ad1	20130207163411
20136	20130205112127	facebook	ad0	20130207172711
20142	20130205125415	adwords	ad0	20130206232143
20148	20130205143534	adwords	ad1	20130207162934
20154	20130205162436	adwords	ad0	20130206191746
20172	20130205190845	adwords	ad1	20130207175621
20178	20130205194142	adwords	ad0	20130207144402
20184	20130205202011	adwords	ad0	20130206211537
20190	20130205204903	adwords	ad0	20130206035012
20196	20130205211812	adwords	ad0	20130207064520
20202	20130205214927	adwords	ad1	20130207142705
20208	20130205220555	adwords	ad0	20130207153034
20214	20130205222025	adwords	ad0	20130207063345
20220	20130205223747	facebook	ad1	20130206201340
20230	20130205230019	adwords	ad0	20130207062458
20236	20130205231902	adwords	ad0	20130207010934
20242	20130205233553	facebook	ad1	20130207061556
20248	20130205234810	adwords	ad0	20130207174041
20254	20130205235531	facebook	ad0	20130206230914
20260	20130206001706	adwords	ad0	20130207174209
20266	20130206003423	adwords	ad0	20130207155757
20272	20130206004313	adwords	ad1	20130206194228
20278	20130206005928	adwords	ad0	20130207033826
20284	20130206011432	adwords	ad0	20130207164051
20296	20130206013051	adwords	ad0	20130207021222
20302	20130206015025	adwords	ad1	20130206223733
20308	20130206020451	adwords	ad1	20130207174514
20314	20130206021412	adwords	ad0	20130207051902
20320	20130206022213	adwords	ad1	20130207170147
20326	20130206023340	adwords	ad0	20130207183448
20332	20130206024533	adwords	ad0	20130207182906
20344	20130206030957	adwords	ad0	20130207172737
20350	20130206032820	facebook	ad0	20130207174020
20356	20130206034012	facebook	ad0	20130206231157
20362	20130206035426	adwords	ad1	20130206035426
20380	20130206042406	facebook	ad0	20130207081908
20368	20130206043654	adwords	ad0	20130206040242
20386	20130206043813	adwords	ad1	20130207152345
20392	20130206045306	adwords	ad0	20130207130330
20374	20130206050351	adwords	ad0	20130207061039
20398	20130206050933	adwords	ad0	20130207030855
20404	20130206052015	adwords	ad0	20130206052026
20410	20130206053109	adwords	ad0	20130207170847
20416	20130206054835	adwords	ad1	20130207084511
20422	20130206060648	adwords	ad1	20130207091510
20428	20130206062700	facebook	ad0	20130206214318
20434	20130206064934	facebook	ad0	20130207161400
20440	20130206071456	adwords	ad0	20130207073103
20446	20130206072521	adwords	ad0	20130207064030
20452	20130206081139	adwords	ad0	20130206081134
20458	20130206082859	adwords	ad0	20130206222133
20464	20130206091353	adwords	ad0	20130207073332
20470	20130206093434	facebook	ad0	20130207180028
20476	20130206100744	adwords	ad1	20130206213854
20480	20130206105155	adwords	ad0	20130207163516
20486	20130206115224	adwords	ad0	20130207054518
20492	20130206152931	adwords	ad1	20130206152933
20498	20130206170059	adwords	ad1	20130207034822
20504	20130206182439	facebook	ad0	20130207005759
20510	20130206191158	facebook	ad1	20130207004128
20516	20130206193925	adwords	ad1	20130207175712
20522	20130206201719	adwords	ad0	20130207142705
20528	20130206202151	facebook	ad0	20130206202921
20534	20130206204329	adwords	ad0	20130207131145
20540	20130206210855	adwords	ad0	20130206210900
20546	20130206212012	adwords	ad1	20130207050632
20552	20130206214052	facebook	ad1	20130207163853
20558	20130206220800	adwords	ad0	20130207123020
20564	20130206222802	facebook	ad0	20130206223419
20570	20130206225303	adwords	ad1	20130207153856
20576	20130206230716	facebook	ad1	20130206231351
20582	20130206232236	facebook	ad0	20130206232227
20588	20130206235031	adwords	ad1	20130207174125
20594	20130206235556	adwords	ad0	20130207162944
20600	20130207002305	adwords	ad1	20130207030726
20606	20130207003752	adwords	ad1	20130207173822
20612	20130207005717	facebook	ad1	20130207180123
20618	20130207011846	adwords	ad0	20130207011848
20624	20130207013629	adwords	ad1	20130207061319
20630	20130207015300	adwords	ad0	20130207095502
20636	20130207020238	facebook	ad0	20130207020240
20642	20130207022504	adwords	ad0	20130207022508
20648	20130207025917	facebook	ad1	20130207141639
20654	20130207030755	adwords	ad0	20130207030752
20660	20130207031644	facebook	ad0	20130207031627
20666	20130207032609	facebook	ad0	20130207173937
20672	20130207033622	facebook	ad1	20130207062104
20678	20130207040404	adwords	ad0	20130207160006
20684	20130207042131	adwords	ad1	20130207042137
20690	20130207043958	facebook	ad1	20130207043215
20696	20130207050816	adwords	ad1	20130207045744
20702	20130207051459	facebook	ad0	20130207144130
20708	20130207052431	adwords	ad0	20130207052441
20714	20130207053102	facebook	ad1	20130207053058
20720	20130207055115	adwords	ad1	20130207070642
20736	20130207062219	adwords	ad0	20130207062221
20742	20130207063131	adwords	ad0	20130207063131
20726	20130207064149	adwords	ad0	20130207180833
20748	20130207065535	adwords	ad0	20130207065517
20754	20130207071630	adwords	ad0	20130207150528
20760	20130207073908	adwords	ad1	20130207073907
20766	20130207080728	adwords	ad0	20130207101050
20772	20130207082428	adwords	ad0	20130207082423
20778	20130207084351	adwords	ad0	20130207093432
20784	20130207091906	facebook	ad0	20130207091902
20790	20130207094643	adwords	ad1	20130207094645
20796	20130207101001	adwords	ad0	20130207100955
20802	20130207115734	adwords	ad0	20130207120228
20808	20130207123205	facebook	ad0	20130207121828
20814	20130207130551	adwords	ad0	20130207161722
20820	20130207133357	adwords	ad0	20130207133549
20826	20130207141312	adwords	ad0	20130207142753
20832	20130207152438	adwords	ad0	20130207152436
20838	20130207161233	facebook	ad1	20130207161237
20844	20130207170427	adwords	ad0	20130207171114
20850	20130207174145	adwords	ad0	20130207174149
20856	20130207180050	adwords	ad0	20130207182203
20862	20130207181904	adwords	ad0	20130207181935
20	20121231035347	adwords	ad0	20130129163027
38	20121231110656	adwords	ad1	20130207182925
50	20130116025641	facebook	ad0	20130118111456
56	20130116063353	adwords	ad0	20130116063353
62	20130118133727	adwords	ad0	20130118133727
80	20130118143212	adwords	ad1	20130124161431
86	20130118153411	adwords	ad0	20130118154056
98	20130118161207	adwords	ad0	20130118161211
104	20130118161633	adwords	ad0	20130118161633
110	20130118163241	adwords	ad1	20130118163241
116	20130118165600	adwords	ad1	20130118165600
122	20130118171214	adwords	ad0	20130118171214
128	20130118173317	adwords	ad0	20130118173317
134	20130118174850	adwords	ad0	20130118180638
140	20130118175854	facebook	ad0	20130118175854
146	20130118180337	adwords	ad1	20130118180337
152	20130118180604	facebook	ad0	20130118180604
158	20130118181303	adwords	ad0	20130118181303
170	20130118184301	adwords	ad1	20130121192858
188	20130118190734	adwords	ad0	20130118190734
194	20130118191840	adwords	ad1	20130118191840
200	20130118193423	facebook	ad0	20130118193423
206	20130118194712	adwords	ad1	20130118194712
218	20130118195901	adwords	ad1	20130118195901
212	20130118195948	adwords	ad1	20130118195604
224	20130118200558	adwords	ad0	20130118200558
230	20130118201433	adwords	ad0	20130118203107
236	20130118202009	facebook	ad0	20130118202009
242	20130118202655	adwords	ad0	20130118202938
248	20130118203002	adwords	ad0	20130118203002
254	20130118203431	adwords	ad1	20130119052031
258	20130118203619	adwords	ad0	20130123201017
270	20130118204533	adwords	ad1	20130118213013
276	20130118205000	facebook	ad0	20130118205000
282	20130118205544	adwords	ad0	20130118205544
288	20130118205837	facebook	ad0	20130118205837
300	20130118211006	facebook	ad0	20130118211006
306	20130118211511	adwords	ad0	20130120053008
318	20130118212825	adwords	ad1	20130118212825
312	20130118212852	adwords	ad0	20130118212852
324	20130118213510	adwords	ad0	20130118213510
330	20130118214252	facebook	ad0	20130118214147
342	20130118215947	adwords	ad0	20130118215947
348	20130118220323	facebook	ad0	20130118220323
354	20130118221034	adwords	ad0	20130118222030
360	20130118221540	adwords	ad0	20130118221540
366	20130118222017	adwords	ad0	20130207175953
384	20130118222859	adwords	ad1	20130118222928
390	20130118223001	adwords	ad1	20130118223001
396	20130118223502	adwords	ad0	20130118223502
408	20130118224552	adwords	ad0	20130118224552
414	20130118224630	adwords	ad1	20130118224630
